frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,f4_x,f4_y
862,2.709166,0.00021465532,2.708862,-1.5005901,2.708726,1.5001355,2.708967,-3.0006356,2.7084382,2.9993167
863,2.7127256,0.0002160306,2.712385,-1.500591,2.7122424,1.5001347,2.7125134,-3.0006359,2.712018,2.9993174
864,2.71627,0.00021993494,2.7159278,-1.5005931,2.7157855,1.5001366,2.7160835,-3.0006335,2.7155585,2.9993157
865,2.7197907,0.00022143686,2.7195127,-1.500592,2.719381,1.5001405,2.7196262,-3.0006342,2.719082,2.9993136
866,2.7233336,0.00022401486,2.7230527,-1.5005937,2.7229207,1.5001407,2.7231479,-3.0006359,2.7226257,2.999311
867,2.7269256,0.00022827173,2.7265759,-1.5005969,2.7264457,1.5001402,2.7266939,-3.0006351,2.7261996,2.999311
868,2.730464,0.00022766399,2.7301207,-1.5006026,2.7299879,1.5001365,2.7302754,-3.000633,2.72974,2.9993112
869,2.7339892,0.0002267386,2.7336936,-1.5005984,2.7335591,1.5001429,2.733818,-3.0006354,2.7332642,2.999309
870,2.7375329,0.00022383551,2.7372346,-1.5006042,2.7370992,1.5001396,2.737341,-3.0006387,2.736804,2.999311
871,2.7411032,0.0002297282,2.740755,-1.5006081,2.7406216,1.5001383,2.7408853,-3.000642,2.7403977,2.999313
872,2.744644,0.0002261411,2.744301,-1.5006121,2.7441695,1.5001429,2.7444623,-3.000639,2.7439344,2.9993098
873,2.748165,0.0002246366,2.7478588,-1.500614,2.7477353,1.5001466,2.7480018,-3.0006433,2.7474627,2.9993055
874,2.7517107,0.00022756131,2.751402,-1.5006102,2.7512782,1.5001459,2.7515233,-3.0006478,2.7510064,2.9993
875,2.755272,0.00022969297,2.7549226,-1.5006083,2.7548025,1.5001453,2.755072,-3.0006456,2.7545717,2.9993024
876,2.7588143,0.00023265464,2.7584713,-1.5006076,2.7583468,1.5001451,2.7586324,-3.0006459,2.7581153,2.9992979
877,2.7623372,0.00023410273,2.762039,-1.500608,2.761933,1.5001491,2.7621775,-3.0006447,2.761634,2.9992952
878,2.7658827,0.00023696879,2.765583,-1.500607,2.7654746,1.5001489,2.7656965,-3.0006444,2.7651803,2.999296
879,2.7694674,0.00024077186,2.769103,-1.5006073,2.7689958,1.5001477,2.7692418,-3.0006447,2.7687626,2.9992957
880,2.7730074,0.00024115536,2.7726455,-1.500607,2.7725427,1.500144,2.7728345,-3.0006428,2.7723045,2.9992967
881,2.7765315,0.00024047095,2.7762418,-1.5006046,2.776106,1.5001479,2.7763755,-3.0006452,2.775828,2.9992955
882,2.7800765,0.00024170603,2.7797809,-1.5006076,2.779651,1.5001493,2.779897,-3.0006483,2.779371,2.999294
883,2.7836554,0.00024632242,2.7833045,-1.5006117,2.7831702,1.5001515,2.7834435,-3.0006485,2.7829542,2.9992962
884,2.7871978,0.00024611875,2.7868524,-1.5006115,2.7867174,1.5001546,2.787017,-3.0006464,2.786495,2.9992952
885,2.7907207,0.00024534145,2.7904153,-1.5006121,2.7902958,1.5001596,2.7905593,-3.0006468,2.790014,2.9992926
886,2.794267,0.0002473545,2.7939606,-1.5006102,2.7938373,1.5001596,2.7940812,-3.0006487,2.7935622,2.9992926
887,2.797844,0.00024964637,2.79748,-1.5006106,2.7973595,1.5001587,2.797625,-3.0006511,2.797131,2.9992957
888,2.8013873,0.00025232774,2.8010223,-1.5006113,2.8009062,1.5001622,2.8012075,-3.0006497,2.8006723,2.9992929
889,2.804908,0.00025374995,2.804618,-1.5006083,2.8044932,1.5001664,2.8047488,-3.0006523,2.8041983,2.9992907
890,2.8084512,0.00025586528,2.8081594,-1.5006114,2.8080335,1.5001665,2.808272,-3.0006554,2.8077388,2.9992874
891,2.8120465,0.00026095664,2.8116794,-1.5006157,2.8115554,1.5001656,2.811817,-3.0006604,2.8113189,2.999288
892,2.8155873,0.0002602531,2.8152275,-1.5006146,2.8151033,1.5001689,2.815393,-3.0006568,2.8148608,2.9992867
893,2.8191075,0.00025878195,2.8187933,-1.5006127,2.8186662,1.5001749,2.818934,-3.0006626,2.8183703,2.9992845
894,2.8226547,0.0002610685,2.8223367,-1.5006132,2.822212,1.5001758,2.8224564,-3.0006664,2.8219225,2.9992857
895,2.8262265,0.00026553482,2.8258607,-1.5006143,2.8257284,1.5001762,2.8260012,-3.0006707,2.82549,2.9992888
896,2.8297691,0.00026576064,2.8294032,-1.5006193,2.8292778,1.5001798,2.8295622,-3.0006702,2.8290384,2.9992845
897,2.8332915,0.00026543584,2.8329806,-1.5006181,2.832845,1.5001839,2.833108,-3.000671,2.8325543,2.9992802
898,2.8368375,0.00026786778,2.8365219,-1.5006198,2.8363864,1.5001848,2.8366292,-3.0006707,2.836101,2.9992814
899,2.840422,0.000272579,2.8400447,-1.5006227,2.839909,1.5001851,2.8401735,-3.0006695,2.8396962,2.9992838
900,2.8439627,0.0002728985,2.84359,-1.5006236,2.843453,1.5001878,2.8437536,-3.0006669,2.8432376,2.9992812
901,2.8474834,0.0002721787,2.8471732,-1.5006207,2.8470402,1.5001901,2.8472974,-3.0006683,2.8467581,2.9992776
902,2.8510303,0.00027485724,2.8507152,-1.5006227,2.8505807,1.5001941,2.850818,-3.0006711,2.850301,2.9992785
903,2.854604,0.00027897523,2.854237,-1.5006257,2.8541007,1.500195,2.854364,-3.0006728,2.8538857,2.9992795
904,2.8581464,0.00027947445,2.857784,-1.5006243,2.857646,1.5001969,2.8579366,-3.0006707,2.8574274,2.9992769
905,2.8616695,0.0002794679,2.8613648,-1.500622,2.8612254,1.500201,2.861478,-3.0006719,2.8609502,2.999274
906,2.8652146,0.00028014457,2.8649073,-1.5006245,2.8647676,1.5002016,2.8650005,-3.000675,2.8644936,2.9992743
907,2.8687947,0.00028359136,2.8684304,-1.5006273,2.8682878,1.5002011,2.8685458,-3.0006747,2.8680756,2.9992762
908,2.8723338,0.0002857339,2.871975,-1.500629,2.8718324,1.5001985,2.8721266,-3.0006719,2.8716192,2.9992754
909,2.8758562,0.0002856899,2.875553,-1.5006266,2.8754036,1.5002059,2.8756688,-3.000673,2.875139,2.9992733
910,2.8794017,0.00028801762,2.8790944,-1.5006276,2.878946,1.500203,2.879192,-3.0006754,2.878684,2.9992747
911,2.8829787,0.00029229885,2.8826172,-1.5006307,2.8824654,1.5002016,2.8827372,-3.0006814,2.882276,2.9992774
912,2.88652,0.00029354615,2.8861609,-1.5006366,2.8860123,1.5001998,2.886314,-3.0006764,2.885815,2.999274
913,2.8900418,0.00029317374,2.88973,-1.5006319,2.8895633,1.5001966,2.8898554,-3.0006824,2.8893356,2.9992697
914,2.8935866,0.00029586954,2.8932734,-1.5006375,2.893107,1.5002054,2.893374,-3.0006866,2.8928833,2.9992692
915,2.8971725,0.00030071748,2.8967934,-1.5006412,2.8966138,1.500213,2.8969204,-3.00069,2.896443,2.9992728
916,2.9007127,0.00030065235,2.9003382,-1.5006449,2.9001536,1.5002172,2.9004788,-3.000692,2.8999872,2.9992723
917,2.904238,0.0002999872,2.9038987,-1.5006454,2.9037328,1.5002216,2.9040236,-3.0006876,2.9034984,2.9992695
918,2.9077795,0.00029753693,2.9074445,-1.5006447,2.9072654,1.5002241,2.9075437,-3.0006855,2.907044,2.9992716
919,2.911359,0.00030193632,2.9109654,-1.5006446,2.910793,1.5002278,2.9110901,-3.0006852,2.9106157,2.999275
920,2.914899,0.0003012557,2.9145124,-1.5006433,2.914336,1.5002321,2.9146678,-3.0006852,2.9141514,2.9992726
921,2.9184246,0.0003004185,2.918099,-1.5006409,2.9178927,1.5002353,2.9182103,-3.0006845,2.9176733,2.9992692
922,2.9219685,0.00029834214,2.9216409,-1.5006429,2.9214394,1.5002391,2.921733,-3.0006852,2.9212182,2.9992652
923,2.9255433,0.00030141388,2.9251647,-1.5006467,2.9249568,1.5002412,2.9252741,-3.0006874,2.9247901,2.9992676
924,2.9290903,0.00030218085,2.9287088,-1.5006526,2.9285057,1.5002449,2.9288661,-3.0006855,2.9283319,2.9992654
925,2.932612,0.00030180305,2.9322746,-1.5006484,2.932093,1.5002496,2.9324074,-3.0006864,2.9318557,2.999262
926,2.9361548,0.0002979127,2.9358182,-1.5006537,2.935634,1.50025,2.9359283,-3.0006897,2.9353988,2.9992635
927,2.93974,0.00030400188,2.9393382,-1.5006567,2.9391563,1.5002499,2.9394758,-3.000689,2.938988,2.9992626
928,2.9432805,0.00030048244,2.9428833,-1.5006568,2.9427013,1.500247,2.9430454,-3.0006864,2.9425304,2.999264
929,2.9468024,0.000299057,2.9464478,-1.5006562,2.9462695,1.5002527,2.9465892,-3.0006871,2.9460433,2.9992616
930,2.950347,0.00029754615,2.9499905,-1.5006554,2.9498057,1.5002499,2.9501119,-3.0006895,2.9495947,2.9992623
931,2.9539106,0.00029941148,2.953512,-1.500656,2.9533327,1.5002486,2.953657,-3.0006945,2.9531739,2.9992638
932,2.9574552,0.00030167517,2.9570558,-1.5006564,2.9568758,1.500247,2.9572346,-3.0006933,2.9567137,2.9992628
933,2.9609761,0.0003027948,2.960643,-1.5006543,2.9604409,1.5002503,2.9607754,-3.0006957,2.9602394,2.99926
934,2.9645221,0.00030628167,2.9641848,-1.5006572,2.9639804,1.5002502,2.9643,-3.0006986,2.9637816,2.999261
935,2.9681144,0.0003107836,2.9677064,-1.5006607,2.9675038,1.5002513,2.9678438,-3.0007038,2.967374,2.9992619
936,2.9716537,0.00031051598,2.9712522,-1.5006609,2.9710476,1.5002552,2.9714177,-3.000699,2.9709156,2.9992604
937,2.9751766,0.00030917837,2.974828,-1.5006583,2.9746227,1.5002601,2.9749596,-3.0007048,2.9744394,2.9992576
938,2.978722,0.00031073714,2.9783716,-1.5006598,2.978166,1.500262,2.9784803,-3.0007088,2.9779866,2.999259
939,2.9822922,0.0003154589,2.9818933,-1.5006628,2.9816856,1.5002633,2.9820247,-3.0007136,2.9815652,2.999261
940,2.985836,0.00031630223,2.9854372,-1.5006629,2.9852288,1.5002664,2.985583,-3.0007145,2.9851077,2.9992585
941,2.989357,0.00031593879,2.989023,-1.5006608,2.988808,1.5002698,2.989124,-3.000713,2.9886324,2.999256
942,2.992903,0.00031862975,2.9925637,-1.5006628,2.9923506,1.5002723,2.9926462,-3.000713,2.9921768,2.9992561
943,2.9964912,0.00032319126,2.9960873,-1.5006657,2.9958704,1.5002737,2.9961941,-3.0007133,2.995767,2.9992583
944,3.0000312,0.00032341192,2.9996343,-1.5006665,2.9994152,1.5002767,2.9997604,-3.000713,2.9993095,2.999256
945,3.0035558,0.00032245013,3.0032053,-1.5006669,3.0030026,1.5002818,3.0033052,-3.000712,3.0028317,2.9992516
946,3.0071,0.00031870455,3.0067468,-1.5006653,3.006543,1.5002835,3.0068252,-3.0007124,3.0063756,2.9992507
947,3.0106707,0.00032532806,3.010269,-1.500666,3.010066,1.5002837,3.0103686,-3.0007129,3.009953,2.9992528
948,3.0142126,0.0003219794,3.013813,-1.5006658,3.0136108,1.5002805,3.0139637,-3.0007098,3.0134947,2.9992518
949,3.017733,0.00032056874,3.0174034,-1.5006642,3.0171688,1.5002831,3.017505,-3.0007122,3.0170174,2.9992487
950,3.02128,0.0003239272,3.0209417,-1.5006666,3.0207102,1.5002855,3.021026,-3.000716,3.0205617,2.9992495
951,3.0248437,0.00032626127,3.024467,-1.5006697,3.024236,1.500288,3.0245721,-3.000716,3.0241504,2.9992514
952,3.0283864,0.0003292708,3.0280108,-1.5006752,3.0277796,1.5002906,3.0281446,-3.0007133,3.0276935,2.9992504
953,3.0319076,0.00033080153,3.031578,-1.500671,3.0313554,1.5002937,3.031687,-3.0007145,3.0312119,2.999248
954,3.0354493,0.000333066,3.0351193,-1.5006769,3.034895,1.5002984,3.0352101,-3.0007164,3.03476,2.9992485
955,3.03904,0.0003379231,3.0386412,-1.5006807,3.0384164,1.500299,3.0387545,-3.0007217,3.0383294,2.9992507
956,3.042581,0.00033726066,3.0421853,-1.500685,3.0419643,1.5003027,3.0423355,-3.000717,3.0418725,2.999251
957,3.0461044,0.00033628152,3.0457451,-1.5006847,3.0455496,1.5003065,3.0458784,-3.0007224,3.045393,2.9992485
958,3.0496492,0.00033383112,3.049288,-1.5006852,3.049092,1.5003098,3.049397,-3.0007262,3.0489326,2.9992502
959,3.0532205,0.0003374646,3.0528114,-1.5006859,3.0525932,1.5003096,3.0529435,-3.0007303,3.0524764,2.99925
960,3.0567627,0.00033702885,3.0563538,-1.5006887,3.0561423,1.5003142,3.056501,-3.0007327,3.0560007,2.999251
961,3.060286,0.00033754986,3.0599248,-1.5006864,3.0596979,1.5003145,3.060044,-3.0007288,3.0595107,2.9992518
962,3.0638325,0.00034108217,3.0634668,-1.5006888,3.0632365,1.5003204,3.0635657,-3.0007265,3.0630708,2.9992535
963,3.0674126,0.00034421607,3.066989,-1.5006909,3.06676,1.5003242,3.0671108,-3.000726,3.0665944,2.9992537
964,3.0709538,0.00034591614,3.0705347,-1.5006909,3.0703042,1.5003277,3.0706854,-3.0007262,3.0701253,2.999254
965,3.074476,0.00034705078,3.0741146,-1.5006893,3.073896,1.500331,3.0742288,-3.0007253,3.0736601,2.9992537
966,3.0780213,0.00034988366,3.0776567,-1.5006907,3.0774379,1.5003358,3.0777502,-3.0007255,3.0772219,2.9992568
967,3.0816073,0.00035471737,3.08118,-1.5006934,3.0809581,1.5003386,3.0812948,-3.000725,3.0807648,2.9992561
968,3.085149,0.00035494994,3.084723,-1.5006994,3.0845037,1.5003415,3.0848868,-3.0007222,3.084285,2.999254
969,3.0886683,0.0003539826,3.0882988,-1.5006948,3.088081,1.500346,3.0884283,-3.0007248,3.0878272,2.999256
970,3.0922177,0.00035692222,3.0918412,-1.5007004,3.091623,1.5003476,3.0919507,-3.0007281,3.0914211,2.9992566
971,3.0957956,0.000361456,3.0953627,-1.5007043,3.0951455,1.5003482,3.0954964,-3.0007334,3.094959,2.9992595
972,3.0993366,0.0003618144,3.0989068,-1.5007083,3.0986903,1.5003455,3.099059,-3.000733,3.098478,2.999259
973,3.1028624,0.0003615786,3.1024692,-1.5007081,3.1022613,1.5003519,3.1026003,-3.000735,3.102022,2.9992595
974,3.1064045,0.00035930605,3.1060133,-1.500709,3.1058028,1.50035,3.1061225,-3.0007377,3.1055994,2.9992604
975,3.109986,0.00036692474,3.1095345,-1.500711,3.109322,1.5003499,3.1096706,-3.000737,3.1091375,2.9992619
976,3.1135266,0.0003638016,3.1130805,-1.5007101,3.1128714,1.5003564,3.1132498,-3.0007348,3.1126618,2.99926
977,3.1170454,0.0003618514,3.1166644,-1.5007077,3.116436,1.5003588,3.1167939,-3.000737,3.1162026,2.9992607
978,3.1205924,0.000360363,3.120204,-1.50071,3.1199777,1.5003624,3.1203156,-3.0007396,3.1197965,2.9992619
979,3.1241438,0.00036069815,3.1237295,-1.5007135,3.1235003,1.5003643,3.1238608,-3.000741,3.1233351,2.9992642
980,3.1276917,0.00036875258,3.1272721,-1.5007191,3.1270435,1.5003655,3.1274366,-3.000741,3.1268585,2.9992638
981,3.1312091,0.00037428312,3.1308434,-1.5007148,3.1306183,1.500369,3.1309793,-3.000739,3.1303866,2.9992645
982,3.134756,0.00037672528,3.1343853,-1.5007206,3.1341481,1.5003726,3.1345007,-3.000739,3.1339684,2.9992645
983,3.138331,0.00037952367,3.1379042,-1.5007242,3.1376755,1.5003735,3.1380439,-3.00074,3.1375053,2.9992702
984,3.1418731,0.0003839176,3.1414523,-1.500722,3.1412206,1.5003749,3.141635,-3.0007389,3.1410255,2.999275
985,3.1453936,0.00038570852,3.1450145,-1.500722,3.1447837,1.5003786,3.145173,-3.0007415,3.1445692,2.9992769
986,3.1489408,0.00038919697,3.148558,-1.500722,3.1483245,1.5003842,3.1486986,-3.000745,3.148159,2.9992783
987,3.1525257,0.00039377576,3.1520796,-1.500723,3.1518424,1.5003856,3.1522422,-3.0007508,3.1516938,2.9992805
988,3.1560667,0.00039396377,3.1556246,-1.500721,3.15539,1.5003884,3.155806,-3.000746,3.1552198,2.999281
989,3.1595893,0.0003931656,3.1592197,-1.500719,3.1589656,1.5003912,3.1593494,-3.0007508,3.1587615,2.9992816
990,3.1631334,0.0003953075,3.1627612,-1.5007216,3.1625087,1.5003963,3.1628687,-3.000754,3.1623461,2.9992828
991,3.1667159,0.00040020506,3.1662815,-1.5007254,3.1660287,1.5003996,3.1664157,-3.0007539,3.16589,2.9992857
992,3.1702561,0.00040031166,3.1698282,-1.5007255,3.169574,1.5004035,3.1699746,-3.0007548,3.1694052,2.9992852
993,3.173779,0.00039913927,3.1733992,-1.5007228,3.1731582,1.5004084,3.1735191,-3.000753,3.17295,2.9992857
994,3.1773243,0.00040115492,3.176943,-1.5007244,3.176697,1.5004089,3.1770387,-3.000753,3.1765437,2.9992862
995,3.1809087,0.00040621465,3.180467,-1.500727,3.1802218,1.5004092,3.1805816,-3.0007536,3.1800823,2.999288
996,3.18445,0.0004075929,3.1840103,-1.5007317,3.183767,1.5004084,3.1841764,-3.0007505,3.183606,2.999287
997,3.1879728,0.00040711396,3.1875944,-1.5007272,3.1873324,1.5004094,3.1877184,-3.0007532,3.18715,2.9992871
998,3.1915176,0.00040960923,3.1911352,-1.500733,3.190873,1.5004166,3.1912372,-3.000757,3.1907399,2.9992883
999,3.1951025,0.00041439175,3.1946552,-1.5007371,3.1943922,1.5004231,3.1947865,-3.0007567,3.1942778,2.9992917
1000,3.1986432,0.0004153439,3.198202,-1.5007409,3.197939,1.5004275,3.198356,-3.0007546,3.1977992,2.9992924
1001,3.2021663,0.00041534897,3.2017574,-1.5007424,3.2015157,1.5004312,3.2018995,-3.0007555,3.2013452,2.9992933
1002,3.2057118,0.00041204423,3.2053025,-1.500738,3.2050583,1.500436,3.205422,-3.0007577,3.204928,2.9992945
1003,3.209288,0.00041900505,3.2088223,-1.500736,3.2085772,1.500439,3.2089653,-3.000763,3.208466,2.9992967
1004,3.2128284,0.00041561289,3.2123685,-1.5007352,3.2121232,1.5004423,3.2125473,-3.00076,3.2119884,2.999296
1005,3.2163496,0.00041424067,3.2159386,-1.5007355,3.2156987,1.5004475,3.2160883,-3.0007641,3.2155333,2.9992964
1006,3.219895,0.0004129224,3.219482,-1.5007339,3.2192416,1.5004482,3.2196114,-3.0007682,3.2191186,2.999298
1007,3.2234542,0.0004146687,3.2230022,-1.500734,3.2227652,1.5004494,3.223156,-3.0007725,3.2226565,2.999301
1008,3.2270014,0.0004182586,3.2265456,-1.5007348,3.2263112,1.5004514,3.2267234,-3.000772,3.226178,2.9993002
1009,3.2305222,0.0004213836,3.2301373,-1.5007328,3.2298806,1.5004523,3.2302685,-3.0007734,3.229723,2.9993005
1010,3.2340658,0.00042440178,3.2336771,-1.5007354,3.2334235,1.5004585,3.2337909,-3.000776,3.2333167,2.9993021
1011,3.237656,0.00042937475,3.2372007,-1.5007389,3.2369423,1.5004606,3.2373347,-3.0007782,3.2368555,2.9993036
1012,3.2411954,0.0004291554,3.240746,-1.500744,3.2404864,1.5004637,3.240918,-3.0007758,3.2403765,2.9993026
1013,3.2447195,0.0004282925,3.2443116,-1.5007415,3.2440724,1.5004684,3.244457,-3.0007775,3.2439246,2.9993045
1014,3.2482672,0.00043106618,3.2478545,-1.5007458,3.247614,1.5004708,3.2479806,-3.000781,3.2475157,2.999307
1015,3.2518404,0.00043436102,3.2513752,-1.5007492,3.2511332,1.500471,3.2515252,-3.0007877,3.2510576,2.9993057
1016,3.2553818,0.00043739268,3.2549233,-1.5007484,3.254681,1.5004743,3.2550907,-3.000784,3.2545784,2.9993033
1017,3.2589033,0.00043838206,3.2584949,-1.5007476,3.258256,1.5004785,3.2586334,-3.0007896,3.258121,2.9993033
1018,3.2624485,0.00044163197,3.2620368,-1.5007467,3.2617974,1.5004814,3.2621543,-3.0007932,3.261694,2.9993045
1019,3.2660396,0.00044640191,3.2655592,-1.5007477,3.265317,1.5004818,3.2656991,-3.0007975,3.2652373,2.9993072
1020,3.2695787,0.00044751875,3.2691011,-1.5007503,3.2688653,1.5004857,3.2692595,-3.0007966,3.2687554,2.9993067
1021,3.2731016,0.00044705023,3.2726934,-1.5007485,3.2724438,1.5004907,3.272801,-3.0007985,3.272302,2.9993064
1022,3.2766457,0.00044343364,3.2762325,-1.5007508,3.275987,1.5004929,3.2763252,-3.0007982,3.2758899,2.9993072
1023,3.2802088,0.00045030465,3.2797558,-1.5007544,3.2795076,1.5004936,3.2798693,-3.0007982,3.2794313,2.9993093
1024,3.2837517,0.00044748213,3.2833018,-1.500755,3.2830522,1.5004913,3.2834373,-3.0007977,3.2829485,2.9993088
1025,3.2872727,0.00044689098,3.286873,-1.5007526,3.2866278,1.5004988,3.2869792,-3.000796,3.2864943,2.9993098
1026,3.2908182,0.0004472707,3.2904165,-1.5007538,3.2901666,1.5004957,3.290501,-3.0007958,3.2900798,2.9993107
1027,3.2943761,0.0004449055,3.293939,-1.5007563,3.293686,1.5004946,3.294044,-3.0007968,3.2936227,2.9993117
1028,3.2979221,0.00045459287,3.2974818,-1.500762,3.2972357,1.5005012,3.2976325,-3.0007956,3.297144,2.9993112
1029,3.3014386,0.00046219918,3.3010635,-1.5007572,3.3007898,1.5005081,3.3011718,-3.0007982,3.3006873,2.999311
1030,3.304987,0.00046482673,3.3046052,-1.5007628,3.3043332,1.5005059,3.3046956,-3.0008013,3.3042731,2.9993114
1031,3.308561,0.00046778246,3.3081255,-1.500766,3.307854,1.5005045,3.3082407,-3.0008073,3.3078132,2.9993136
1032,3.3121011,0.0004701039,3.3116698,-1.5007707,3.3113973,1.5005034,3.3118095,-3.0008042,3.3113334,2.9993126
1033,3.3156247,0.00047025984,3.3152273,-1.5007714,3.3149679,1.5005077,3.3153524,-3.000809,3.3148823,2.999314
1034,3.3191702,0.00047029773,3.3187706,-1.5007702,3.3185117,1.5005095,3.3188741,-3.0008125,3.318476,2.9993162
1035,3.3227453,0.00047290238,3.3222933,-1.5007695,3.3220322,1.5005099,3.3224177,-3.0008173,3.3220174,2.9993188
1036,3.3262877,0.00047426252,3.3258393,-1.5007681,3.3255787,1.5005065,3.325987,-3.000816,3.3255377,2.9993186
1037,3.3298118,0.0004743528,3.3294132,-1.5007662,3.32915,1.5005114,3.32953,-3.0008204,3.3290849,2.9993198
1038,3.333354,0.0004713179,3.332954,-1.5007677,3.3326912,1.5005128,3.3330507,-3.0008245,3.3326738,2.9993205
1039,3.3369386,0.0004784261,3.336477,-1.5007707,3.3362126,1.5005163,3.336599,-3.0008237,3.3362176,2.9993215
1040,3.340481,0.00047537067,3.3400223,-1.5007721,3.3397586,1.5005202,3.3401728,-3.0008242,3.339736,2.9993207
1041,3.3439991,0.00047381135,3.3436003,-1.5007695,3.3433254,1.5005236,3.3437173,-3.000823,3.3432813,2.9993222
1042,3.3475459,0.00047261114,3.3471427,-1.5007715,3.3468664,1.5005287,3.3472388,-3.0008237,3.3468726,2.999323
1043,3.351106,0.00047448842,3.3506665,-1.5007735,3.3503869,1.5005314,3.3507826,-3.0008225,3.35041,2.999324
1044,3.3546493,0.00047735497,3.3542094,-1.5007783,3.3539324,1.5005351,3.3543768,-3.0008204,3.3539321,2.9993238
1045,3.3581731,0.00047986588,3.3577912,-1.5007731,3.3575027,1.5005391,3.3579173,-3.0008233,3.3574765,2.9993248
1046,3.3617182,0.00048374943,3.3613331,-1.5007786,3.361045,1.5005406,3.3614373,-3.0008268,3.3610685,2.999327
1047,3.3653023,0.0004872762,3.36485,-1.5007827,3.3645637,1.5005411,3.3649843,-3.0008264,3.364607,2.999326
1048,3.3688428,0.00049104315,3.3683991,-1.5007809,3.3681142,1.5005461,3.3685527,-3.0008245,3.3681278,2.9993224
1049,3.3723655,0.00049254036,3.3719535,-1.5007818,3.3716893,1.500551,3.372095,-3.0008252,3.3716736,2.9993234
1050,3.37591,0.0004934496,3.3755016,-1.5007789,3.375232,1.5005512,3.375618,-3.0008276,3.3752534,2.9993248
1051,3.3794887,0.00049596763,3.379018,-1.5007786,3.3787553,1.500552,3.379161,-3.000833,3.3787937,2.9993258
1052,3.383031,0.0004972861,3.3825636,-1.5007784,3.382303,1.5005562,3.3827405,-3.0008283,3.382316,2.9993258
1053,3.3865526,0.00049746817,3.3861585,-1.5007758,3.3858786,1.5005581,3.3862824,-3.000834,3.3858604,2.9993272
1054,3.3900995,0.00050048303,3.3896987,-1.5007782,3.3894205,1.5005633,3.3898013,-3.0008383,3.3894515,2.9993298
1055,3.3936875,0.00050509954,3.3932202,-1.5007819,3.3929405,1.5005652,3.393347,-3.0008423,3.3929913,2.9993286
1056,3.3972278,0.0005061551,3.396767,-1.5007819,3.3964865,1.5005684,3.396906,-3.0008445,3.3965127,2.9993265
1057,3.4007509,0.00050558924,3.400338,-1.50078,3.4000719,1.500572,3.4004493,-3.0008411,3.4000597,2.999327
1058,3.4042935,0.00050197484,3.4038813,-1.5007805,3.4036129,1.5005763,3.4039717,-3.0008383,3.403625,2.9993281
1059,3.407861,0.0005090318,3.4074044,-1.5007823,3.4071352,1.5005786,3.4075172,-3.000836,3.407167,2.999328
1060,3.411404,0.0005060791,3.410948,-1.5007861,3.4106774,1.5005807,3.4110935,-3.0008354,3.4106915,2.9993265
1061,3.414922,0.0005054,3.4145336,-1.5007855,3.4142623,1.5005857,3.4146385,-3.0008335,3.4142318,2.9993227
1062,3.4184723,0.00051033875,3.4180748,-1.5007871,3.4178061,1.5005862,3.4181578,-3.000834,3.4178157,2.999326
1063,3.4220376,0.0005126822,3.4215975,-1.5007902,3.421325,1.5005862,3.4217021,-3.000833,3.4213555,2.9993243
1064,3.4255831,0.00051714864,3.4251435,-1.5007904,3.4248753,1.5005907,3.4252927,-3.0008307,3.4248774,2.999322
1065,3.4291012,0.0005189219,3.4287276,-1.5007887,3.428446,1.500596,3.4288328,-3.0008333,3.4284241,2.9993236
1066,3.432645,0.00051970343,3.4322684,-1.5007893,3.4319901,1.5005981,3.432356,-3.000837,3.4320054,2.999325
1067,3.4362347,0.00052486605,3.4357917,-1.5007919,3.4355109,1.5005989,3.435902,-3.0008376,3.435546,2.9993265
1068,3.4397733,0.0005240782,3.4393356,-1.5007974,3.4390566,1.5006032,3.4394763,-3.000835,3.4390702,2.9993262
1069,3.4432971,0.00052325305,3.442909,-1.5007964,3.4426389,1.5006089,3.4430182,-3.0008361,3.4426165,2.999328
1070,3.4468431,0.0005257149,3.4464505,-1.5007983,3.446183,1.5006104,3.446542,-3.000839,3.4462035,2.9993305
1071,3.450413,0.0005282821,3.449974,-1.500801,3.4497046,1.5006113,3.4500854,-3.0008445,3.4497457,2.9993303
1072,3.4539557,0.0005324769,3.4535182,-1.5008066,3.4532483,1.5006089,3.453665,-3.000839,3.4532669,2.9993286
1073,3.4574766,0.0005347306,3.4570978,-1.5008019,3.4568236,1.5006181,3.4572072,-3.0008445,3.456812,2.9993286
1074,3.461021,0.0005372666,3.4606402,-1.5008082,3.4603639,1.5006155,3.4607255,-3.0008488,3.4603846,2.9993315
1075,3.46461,0.00054261554,3.464161,-1.5008128,3.4638846,1.5006151,3.4642746,-3.0008473,3.463926,2.999331
1076,3.4681501,0.0005419352,3.467705,-1.5008175,3.4674327,1.5006193,3.467831,-3.0008483,3.4674466,2.9993298
1077,3.4716718,0.00054077624,3.4712594,-1.5008183,3.4709852,1.5006227,3.4713767,-3.0008464,3.470993,2.9993315
1078,3.4752183,0.0005431876,3.474802,-1.5008174,3.47453,1.500626,3.474897,-3.0008457,3.4745786,2.9993339
1079,3.4787958,0.0005481714,3.4783235,-1.5008171,3.4780517,1.5006274,3.478441,-3.000845,3.4781208,2.9993346
1080,3.48234,0.00054843264,3.4818718,-1.5008154,3.4815953,1.5006313,3.4820337,-3.0008426,3.4816418,2.9993336
