frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y
1050,3.3330734,-0.00074989395,3.3318675,-1.500396,3.3327613,1.4991218
1051,3.3365972,-0.0007496071,3.3354225,-1.5003961,3.3363092,1.4991158
1052,3.3401413,-0.0007488786,3.3389676,-1.5003923,3.339845,1.4991134
1053,3.3437026,-0.0007490852,3.3424892,-1.5003916,3.3433855,1.4991168
1054,3.347244,-0.0007481154,3.3460343,-1.5003893,3.3469095,1.4991183
1055,3.3507662,-0.0007493645,3.3495963,-1.5003887,3.3504565,1.4991198
1056,3.3543115,-0.0007505395,3.3531382,-1.5003886,3.354005,1.4991201
1057,3.3578773,-0.0007502891,3.3566613,-1.5003896,3.3575444,1.4991244
1058,3.361419,-0.00075280305,3.3602068,-1.5003933,3.3610682,1.4991252
1059,3.3649428,-0.0007561175,3.363757,-1.5003933,3.364614,1.4991285
1060,3.3684897,-0.0007636478,3.3673031,-1.5003922,3.3681598,1.4991295
1061,3.3720515,-0.0007654955,3.3708255,-1.5003927,3.3717027,1.4991325
1062,3.375592,-0.0007637115,3.3743725,-1.5003953,3.3752258,1.499132
1063,3.379116,-0.00076430076,3.3779192,-1.5003961,3.3787735,1.4991312
1064,3.382662,-0.0007637286,3.3814633,-1.5003933,3.3823326,1.4991326
1065,3.3862286,-0.00076503184,3.3849857,-1.500393,3.3858778,1.4991345
1066,3.389771,-0.0007634736,3.3885326,-1.5003927,3.389401,1.4991345
1067,3.3932927,-0.0007649409,3.3920796,-1.5003924,3.3929455,1.4991338
1068,3.3968358,-0.0007682886,3.3956227,-1.5003902,3.3964932,1.499136
1069,3.4004147,-0.0007684929,3.399146,-1.5003905,3.400034,1.499138
1070,3.403953,-0.00077095017,3.402692,-1.5003904,3.4035597,1.4991372
1071,3.407478,-0.0007749257,3.4062362,-1.5003897,3.4071047,1.4991336
1072,3.4110227,-0.000782701,3.4097786,-1.5003864,3.410649,1.4991348
1073,3.4145832,-0.0007817336,3.4133034,-1.5003875,3.4141924,1.499137
1074,3.4181244,-0.0007851741,3.4168506,-1.5003867,3.4177167,1.4991345
1075,3.4216478,-0.00079006836,3.4204025,-1.5003872,3.4212599,1.4991308
1076,3.425195,-0.0007970641,3.4239452,-1.5003847,3.4248161,1.4991316
1077,3.4287324,-0.00080006325,3.4274664,-1.500387,3.4283612,1.4991323
1078,3.4322746,-0.000796617,3.4310162,-1.500386,3.431883,1.4991318
1079,3.4357977,-0.0007961568,3.434562,-1.5003844,3.43543,1.4991295
1080,3.439343,-0.00079410954,3.438104,-1.5003814,3.438974,1.4991301
1081,3.4429033,-0.0007947268,3.441629,-1.5003821,3.4425178,1.4991319
1082,3.446446,-0.00079200027,3.4451752,-1.5003806,3.446042,1.4991299
1083,3.4499679,-0.000791918,3.4487307,-1.5003804,3.4495902,1.499129
1084,3.4535131,-0.0007911382,3.4522722,-1.5003805,3.453148,1.4991295
1085,3.4570606,-0.0007914107,3.455797,-1.5003834,3.4566927,1.4991329
1086,3.4606028,-0.00078978064,3.459348,-1.5003848,3.460214,1.4991324
1087,3.4641273,-0.00079321617,3.4628854,-1.5003842,3.463762,1.4991319
1088,3.4676747,-0.0007964481,3.4664283,-1.5003816,3.4673085,1.4991331
1089,3.4712262,-0.0007966142,3.4699502,-1.5003827,3.4708493,1.4991343
1090,3.474769,-0.0007956651,3.4734974,-1.5003852,3.474376,1.4991341
1091,3.478292,-0.00079724495,3.4770389,-1.5003884,3.477918,1.4991311
1092,3.4818392,-0.00080054835,3.4805872,-1.5003827,3.4814742,1.4991322
1093,3.4853806,-0.0008009639,3.4841042,-1.5003804,3.48502,1.4991335
1094,3.4889233,-0.0008034862,3.4876542,-1.5003769,3.4885423,1.4991325
1095,3.492445,-0.00080747204,3.4912062,-1.5003759,3.4920907,1.4991318
1096,3.4959917,-0.0008152714,3.4947517,-1.5003759,3.4956362,1.4991326
1097,3.499546,-0.0008163919,3.4982727,-1.5003787,3.4991758,1.4991329
1098,3.5030928,-0.0008128333,3.5018187,-1.5003853,3.5027053,1.4991343
1099,3.506612,-0.0008126955,3.5053647,-1.500387,3.5062482,1.499134
1100,3.5101619,-0.0008133936,3.5089085,-1.5003825,3.5097857,1.4991354
1101,3.5137067,-0.0008134462,3.5124292,-1.500381,3.51332,1.4991319
1102,3.51725,-0.00081358495,3.5159779,-1.5003786,3.516843,1.4991266
1103,3.520777,-0.00081348774,3.519524,-1.5003791,3.5203853,1.4991211
1104,3.5243204,-0.0008139163,3.5230699,-1.5003768,3.5239735,1.499125
1105,3.5278728,-0.00081363576,3.5265925,-1.5003775,3.5275128,1.4991195
1106,3.5314162,-0.00081290875,3.530137,-1.5003803,3.531034,1.4991158
1107,3.5349386,-0.0008143551,3.5336902,-1.5003808,3.5345802,1.4991097
1108,3.538485,-0.0008158006,3.537231,-1.5003797,3.5381203,1.499109
1109,3.5420315,-0.00081484445,3.5407557,-1.5003799,3.5416634,1.4991124
1110,3.545575,-0.00081609515,3.544302,-1.5003816,3.5451872,1.4991131
1111,3.5491014,-0.00081633014,3.5478384,-1.5003839,3.5487359,1.4991144
1112,3.5526433,-0.00081746274,3.55138,-1.5003811,3.552285,1.4991145
1113,3.5562155,-0.00081615226,3.5549011,-1.5003808,3.5558271,1.4991174
1114,3.5597548,-0.00081744755,3.5584493,-1.5003811,3.5593512,1.4991169
1115,3.563278,-0.0008212005,3.5620117,-1.5003794,3.5628977,1.4991163
1116,3.566825,-0.0008289504,3.5655544,-1.5003788,3.5664394,1.4991156
1117,3.5703862,-0.0008310149,3.569077,-1.5003796,3.5699823,1.4991181
1118,3.5739279,-0.0008300517,3.572624,-1.5003828,3.5735064,1.4991199
1119,3.5774515,-0.000831074,3.5761697,-1.5003859,3.5770504,1.4991213
1120,3.5809958,-0.0008309757,3.5797176,-1.5003808,3.580607,1.4991219
1121,3.5845604,-0.0008318409,3.5832348,-1.500379,3.5841494,1.4991252
1122,3.5881019,-0.0008300091,3.586783,-1.5003781,3.5876744,1.499126
1123,3.5916233,-0.0008316869,3.590345,-1.500377,3.5912192,1.4991275
1124,3.5951674,-0.00083336356,3.5938907,-1.5003759,3.5947702,1.4991281
1125,3.5987391,-0.00083301676,3.5974123,-1.5003781,3.5983145,1.4991317
1126,3.6022792,-0.0008358735,3.6009605,-1.500381,3.6018372,1.4991313
1127,3.6058033,-0.00083984155,3.6045187,-1.5003797,3.6053848,1.4991322
1128,3.6093493,-0.0008464039,3.6080596,-1.5003811,3.6089346,1.499134
1129,3.61291,-0.0008495251,3.6115851,-1.5003827,3.6124775,1.4991359
1130,3.616451,-0.00084738526,3.6151304,-1.5003865,3.616001,1.4991353
1131,3.6199727,-0.00084906106,3.618672,-1.5003867,3.619547,1.4991332
1132,3.6235213,-0.0008505433,3.622213,-1.5003835,3.6230936,1.4991347
1133,3.6270802,-0.0008514632,3.6257362,-1.5003818,3.626636,1.4991362
1134,3.630623,-0.0008493442,3.629283,-1.5003791,3.630161,1.499135
1135,3.634147,-0.00085021765,3.6328251,-1.500379,3.6337078,1.499135
1136,3.637694,-0.00085065316,3.6363668,-1.5003768,3.6372585,1.4991356
1137,3.641238,-0.00085059676,3.6398902,-1.5003772,3.640802,1.4991374
1138,3.64478,-0.00084956456,3.643433,-1.5003783,3.644325,1.4991355
1139,3.6483076,-0.00085184484,3.6469908,-1.5003767,3.6478715,1.4991312
1140,3.6518536,-0.0008552527,3.6505344,-1.5003773,3.6514168,1.4991326
1141,3.6554072,-0.0008556218,3.6540601,-1.5003794,3.6549609,1.4991354
1142,3.6589522,-0.00085543166,3.6576073,-1.5003817,3.6584837,1.4991353
1143,3.6624753,-0.00085667253,3.6611478,-1.5003825,3.6620307,1.499135
1144,3.666021,-0.0008576695,3.664691,-1.5003803,3.665585,1.4991366
1145,3.669565,-0.0008573246,3.6682143,-1.5003794,3.6691294,1.4991378
1146,3.673108,-0.00085935544,3.67176,-1.5003799,3.6726534,1.4991363
1147,3.676634,-0.00086067116,3.675312,-1.5003788,3.6762002,1.4991337
1148,3.6801758,-0.0008652533,3.6788564,-1.5003765,3.6797454,1.4991343
1149,3.6837463,-0.0008648659,3.6823778,-1.5003769,3.6832879,1.4991348
1150,3.6872869,-0.0008659216,3.6859233,-1.5003786,3.686815,1.499136
1151,3.6908104,-0.0008694754,3.6894646,-1.5003791,3.6903574,1.4991362
1152,3.6943548,-0.00087650534,3.6930084,-1.5003788,3.6939132,1.4991379
1153,3.6979098,-0.0008783878,3.6965306,-1.5003804,3.6974564,1.4991391
1154,3.701457,-0.00087892136,3.7000754,-1.5003848,3.7009795,1.4991378
1155,3.7049813,-0.00088128087,3.7036247,-1.5003848,3.704525,1.4991357
1156,3.7085285,-0.0008831768,3.7071695,-1.5003835,3.7080743,1.499139
1157,3.7120788,-0.00088242476,3.7106922,-1.5003836,3.7116141,1.4991393
1158,3.7156205,-0.00088186265,3.7142375,-1.5003853,3.7151403,1.4991403
1159,3.719142,-0.00088461954,3.7177837,-1.5003854,3.7186818,1.4991381
1160,3.7226908,-0.00088682165,3.7213287,-1.5003842,3.7222352,1.4991401
1161,3.726225,-0.00089073635,3.7248502,-1.5003844,3.725777,1.4991424
1162,3.7297623,-0.0008883819,3.7283967,-1.500386,3.7292988,1.4991398
1163,3.7332864,-0.000887195,3.7319484,-1.5003846,3.7328472,1.4991393
1164,3.736832,-0.00088482845,3.7354906,-1.5003827,3.7363968,1.4991398
1165,3.7404056,-0.00088516483,3.7390132,-1.5003834,3.7399402,1.4991426
1166,3.743946,-0.0008865188,3.7425592,-1.5003853,3.7434635,1.4991417
1167,3.74747,-0.00088841695,3.7460978,-1.5003852,3.7470086,1.4991401
1168,3.7510161,-0.0008931035,3.749636,-1.5003862,3.7505646,1.4991422
1169,3.7545898,-0.0008921793,3.7531629,-1.5003892,3.7541068,1.4991444
1170,3.758129,-0.00089755416,3.756705,-1.5003961,3.757629,1.4991423
1171,3.7616525,-0.00090343726,3.7602665,-1.5003935,3.7611778,1.4991417
1172,3.765197,-0.0009110221,3.7638083,-1.5003984,3.7647245,1.4991415
1173,3.7687502,-0.0009135991,3.7673297,-1.5004021,3.76827,1.4991465
1174,3.7722967,-0.0009101977,3.770877,-1.500407,3.7717943,1.4991474
1175,3.7758174,-0.00090888224,3.7744122,-1.500411,3.7753398,1.4991509
1176,3.7793643,-0.00090515765,3.777951,-1.5004069,3.7788923,1.4991509
1177,3.7829068,-0.0009055039,3.7814746,-1.5004046,3.7824373,1.4991539
1178,3.7864516,-0.0009041134,3.7850225,-1.5004011,3.7859585,1.4991534
1179,3.789973,-0.00090501556,3.788571,-1.5004019,3.7895079,1.4991537
1180,3.7935207,-0.0009052017,3.7921169,-1.5003976,3.7930543,1.4991554
1181,3.7970772,-0.0009055572,3.7956364,-1.5003974,3.7965972,1.4991572
1182,3.8006225,-0.00090516394,3.7991867,-1.5003972,3.80012,1.4991556
1183,3.8041456,-0.0009061436,3.802741,-1.5003986,3.803669,1.4991546
1184,3.8076918,-0.0009074224,3.8062885,-1.5003963,3.8072207,1.4991553
1185,3.8112364,-0.0009080077,3.8098078,-1.5003973,3.810765,1.4991577
1186,3.814777,-0.00090756634,3.8133569,-1.5003985,3.8142877,1.4991574
1187,3.8183045,-0.00090866763,3.8169262,-1.5003986,3.817835,1.4991565
1188,3.8218455,-0.0009129917,3.820468,-1.5003982,3.821389,1.499158
1189,3.8254085,-0.0009122968,3.8239892,-1.5004008,3.8249323,1.4991598
1190,3.8289528,-0.0009118861,3.8275352,-1.5004045,3.8284574,1.4991596
1191,3.8324754,-0.0009139675,3.8311112,-1.5004039,3.8320022,1.4991586
1192,3.8360224,-0.0009153537,3.8346505,-1.5004061,3.8355565,1.4991606
1193,3.8395557,-0.0009179596,3.838174,-1.5004094,3.8390996,1.4991623
1194,3.8430924,-0.000919091,3.8417192,-1.5004159,3.8426228,1.4991604
1195,3.846619,-0.0009221812,3.8452864,-1.5004131,3.8461697,1.4991572
1196,3.8501642,-0.0009277937,3.848825,-1.5004189,3.8497179,1.4991593
1197,3.8537374,-0.00092557864,3.8523483,-1.5004231,3.8532596,1.499161
1198,3.8572762,-0.0009328377,3.8558939,-1.5004295,3.856783,1.4991592
1199,3.8607993,-0.00093802,3.8594403,-1.5004325,3.860333,1.4991598
1200,3.8643444,-0.0009444411,3.8629844,-1.5004271,3.8638775,1.499161
1201,3.8678913,-0.00094908243,3.8665073,-1.5004247,3.8674204,1.499163
1202,3.871436,-0.0009445749,3.8700542,-1.5004197,3.8709414,1.4991614
1203,3.8749578,-0.00094356656,3.8736036,-1.5004196,3.8744922,1.4991628
1204,3.878505,-0.00094032194,3.8771484,-1.5004169,3.8780417,1.4991632
1205,3.882053,-0.0009416203,3.8806703,-1.5004177,3.8815863,1.4991665
1206,3.8855982,-0.0009400673,3.8842185,-1.5004185,3.8851082,1.4991659
1207,3.8891194,-0.00094056886,3.8877735,-1.5004169,3.8886557,1.4991652
1208,3.8926666,-0.0009400358,3.8913174,-1.5004154,3.8922086,1.4991661
1209,3.8962247,-0.00094192603,3.8948405,-1.5004158,3.8957505,1.4991682
1210,3.8997662,-0.000940862,3.8983877,-1.5004189,3.899273,1.4991674
1211,3.9032874,-0.00094393943,3.9019275,-1.5004212,3.9028225,1.499167
1212,3.9068344,-0.0009462043,3.905471,-1.5004185,3.9063714,1.4991667
1213,3.9103913,-0.0009464434,3.9089923,-1.500419,3.909914,1.4991686
1214,3.9139347,-0.00094589754,3.9125378,-1.5004199,3.9134383,1.4991679
1215,3.9174564,-0.0009491127,3.9160988,-1.5004193,3.9169862,1.4991684
1216,3.9210067,-0.0009487432,3.9196436,-1.500417,3.920546,1.4991705
1217,3.9245532,-0.00094855024,3.9231653,-1.5004181,3.9240909,1.4991724
1218,3.9280963,-0.0009463383,3.9267128,-1.5004202,3.9276118,1.4991711
1219,3.9316206,-0.0009480048,3.9302516,-1.5004232,3.9311614,1.4991714
1220,3.935168,-0.0009482766,3.933795,-1.5004203,3.9347138,1.4991733
1221,3.93872,-0.00094977237,3.9373198,-1.5004188,3.9382582,1.4991745
1222,3.9422674,-0.00094710407,3.9408646,-1.5004177,3.9417782,1.4991726
1223,3.9457877,-0.00094803196,3.9444356,-1.5004163,3.9453287,1.4991745
1224,3.9493368,-0.0009478637,3.9479733,-1.5004168,3.948878,1.4991757
1225,3.9528837,-0.0009489839,3.951499,-1.5004196,3.9524205,1.4991772
1226,3.956426,-0.0009471873,3.9550414,-1.5004255,3.9559438,1.4991763
1227,3.959949,-0.0009478628,3.958594,-1.5004255,3.959488,1.4991757
1228,3.9634955,-0.00094816077,3.9621346,-1.5004262,3.9630346,1.4991769
1229,3.967044,-0.0009479058,3.96566,-1.5004292,3.9665768,1.4991804
1230,3.9705865,-0.000946624,3.96921,-1.5004299,3.970103,1.4991801
1231,3.9741113,-0.00094860664,3.9727507,-1.5004301,3.9736485,1.4991819
1232,3.9776573,-0.000950552,3.976293,-1.5004268,3.9771984,1.4991832
1233,3.9812124,-0.000950785,3.9798193,-1.5004271,3.9807417,1.499185
1234,3.9847546,-0.0009499608,3.9833632,-1.5004257,3.9842658,1.4991833
1235,3.988278,-0.0009515047,3.9869027,-1.500426,3.9878142,1.4991789
1236,3.9918232,-0.00095382787,3.9904418,-1.5004265,3.9913564,1.4991767
1237,3.9953635,-0.00095450605,3.993965,-1.5004296,3.9949005,1.4991837
1238,3.998903,-0.0009587482,3.9975095,-1.5004355,3.9984221,1.4991881
1239,4.0024266,-0.0009647036,4.0010653,-1.5004358,4.001971,1.4991939
1240,4.0059733,-0.00097275875,4.004613,-1.500435,4.0055118,1.4991984
1241,4.0095205,-0.00097528484,4.008136,-1.5004355,4.009056,1.4991955
1242,4.013064,-0.0009731752,4.0116806,-1.5004374,4.0125813,1.4991927
1243,4.016588,-0.00097173423,4.0152307,-1.5004367,4.0161247,1.4991863
1244,4.020134,-0.00097071554,4.0187745,-1.5004352,4.019674,1.4991869
1245,4.0236773,-0.0009727184,4.022298,-1.5004358,4.0232177,1.49919
1246,4.0272202,-0.0009698751,4.0258436,-1.500437,4.0267386,1.49919
1247,4.0307426,-0.0009699501,4.029388,-1.5004356,4.0302877,1.4991901
1248,4.0342903,-0.00096768397,4.03293,-1.5004344,4.033839,1.4991919
1249,4.03784,-0.00096809346,4.0364556,-1.5004361,4.0373816,1.4991947
1250,4.041383,-0.0009662695,4.039999,-1.5004379,4.040904,1.4991937
1251,4.044906,-0.00096933765,4.0435543,-1.5004367,4.0444555,1.4991932
1252,4.0484543,-0.0009723095,4.047098,-1.5004365,4.047996,1.4991932
1253,4.0520034,-0.00097291515,4.05062,-1.5004388,4.051535,1.4991946
1254,4.055548,-0.00097397796,4.05417,-1.5004396,4.055057,1.4991925
1255,4.0590706,-0.00097519415,4.0577116,-1.5004398,4.0586042,1.4991934
1256,4.0626163,-0.0009777158,4.0612555,-1.5004371,4.062184,1.4991937
1257,4.0661674,-0.0009780887,4.0647793,-1.5004404,4.0657244,1.4991966
1258,4.069711,-0.0009768839,4.0683265,-1.5004445,4.069247,1.4991952
1259,4.073232,-0.0009786374,4.07188,-1.5004448,4.0727882,1.4991921
1260,4.07678,-0.0009800218,4.075426,-1.5004451,4.076371,1.4991933
1261,4.080325,-0.0009809625,4.078949,-1.5004473,4.079911,1.4991922
1262,4.0838685,-0.0009814749,4.0824986,-1.5004478,4.083435,1.4991902
1263,4.0873933,-0.0009843307,4.086047,-1.5004481,4.0869813,1.4991848
1264,4.090939,-0.0009855803,4.0895896,-1.5004451,4.0905404,1.4991874
1265,4.094508,-0.0009857374,4.093113,-1.5004444,4.094081,1.4991856
1266,4.09805,-0.0009857075,4.096659,-1.5004447,4.0976043,1.4991851
1267,4.101569,-0.0009893331,4.100199,-1.500444,4.101154,1.4991848
1268,4.105117,-0.000994287,4.1037407,-1.5004447,4.10469,1.4991838
1269,4.1086745,-0.0009978085,4.1072645,-1.5004486,4.1082273,1.4991858
1270,4.112222,-0.0009956274,4.11081,-1.5004557,4.1117506,1.4991847
1271,4.1157417,-0.0009969384,4.114362,-1.500456,4.1152935,1.4991834
1272,4.119291,-0.0009972246,4.117903,-1.5004547,4.118877,1.4991848
1273,4.122847,-0.000997338,4.121427,-1.5004557,4.1224146,1.4991837
1274,4.126392,-0.0009977984,4.1249757,-1.5004574,4.1259394,1.4991803
1275,4.1299148,-0.0009997211,4.12852,-1.5004559,4.1294856,1.4991752
1276,4.1334624,-0.0010022391,4.132062,-1.5004549,4.133042,1.4991746
1277,4.1370053,-0.0010026178,4.1355886,-1.5004557,4.1365843,1.4991797
1278,4.140547,-0.0010027448,4.1391296,-1.50046,4.140106,1.4991822
1279,4.1440754,-0.0010043957,4.1426907,-1.5004594,4.143654,1.499187
1280,4.147618,-0.0010080355,4.1462345,-1.5004596,4.147198,1.4991877
1281,4.1511793,-0.0010089686,4.1497583,-1.5004617,4.1507454,1.4991935
1282,4.1547217,-0.0010115525,4.1533036,-1.5004655,4.1542635,1.499195
1283,4.158247,-0.0010145745,4.1568513,-1.5004681,4.1578126,1.499196
1284,4.1617923,-0.0010210022,4.160395,-1.5004652,4.161373,1.4991968
1285,4.165336,-0.0010217445,4.163918,-1.5004646,4.164915,1.4991976
1286,4.1688757,-0.0010229673,4.1674643,-1.5004647,4.1684375,1.4991981
1287,4.1724076,-0.0010252539,4.1710095,-1.5004642,4.171983,1.4991965
1288,4.1759486,-0.0010296461,4.1745524,-1.5004623,4.175555,1.4991992
1289,4.1795053,-0.0010296265,4.178079,-1.5004642,4.1790957,1.4991983
1290,4.1830506,-0.0010305144,4.1816235,-1.5004662,4.182619,1.4991959
1291,4.1865735,-0.0010330485,4.185175,-1.5004655,4.186165,1.49919
1292,4.1901207,-0.0010353368,4.1887164,-1.5004635,4.189733,1.4991926
1293,4.193659,-0.0010361241,4.1922407,-1.5004646,4.1932735,1.4991889
1294,4.1972003,-0.0010357683,4.195787,-1.5004658,4.1967945,1.4991851
1295,4.2007213,-0.0010397076,4.1993227,-1.5004658,4.2003407,1.4991815
1296,4.20427,-0.0010448345,4.20286,-1.5004679,4.203898,1.4991794
1297,4.207812,-0.0010472334,4.2063856,-1.5004723,4.2074404,1.4991862
1298,4.211355,-0.0010454524,4.2099314,-1.5004793,4.2109613,1.4991893
1299,4.2148805,-0.0010463025,4.2134895,-1.5004814,4.2145095,1.4991946
1300,4.218427,-0.0010462367,4.2170324,-1.5004778,4.218055,1.499195
1301,4.2219963,-0.0010468812,4.2205544,-1.5004768,4.2216005,1.499201
1302,4.225537,-0.0010462981,4.2241015,-1.5004768,4.225122,1.4992032
1303,4.2290583,-0.0010502406,4.227663,-1.5004759,4.2286706,1.4992077
1304,4.2326016,-0.0010558222,4.2312045,-1.5004755,4.232223,1.499208
1305,4.2361593,-0.0010576053,4.2347255,-1.5004766,4.235766,1.4992132
1306,4.2397046,-0.0010571739,4.2382727,-1.5004809,4.239288,1.4992157
1307,4.2432265,-0.0010592431,4.241826,-1.5004851,4.242835,1.4992204
1308,4.246775,-0.0010623527,4.245372,-1.5004792,4.2463927,1.4992206
1309,4.250318,-0.0010627403,4.2488894,-1.5004758,4.249937,1.4992269
1310,4.253859,-0.0010626054,4.2524395,-1.5004696,4.253456,1.499231
1311,4.257386,-0.001063545,4.2559814,-1.5004661,4.2570043,1.4992366
1312,4.2609296,-0.001066269,4.2595267,-1.5004714,4.260555,1.499238
1313,4.26448,-0.0010672606,4.263046,-1.5004768,4.2640963,1.4992404
1314,4.2680244,-0.0010678748,4.2665944,-1.5004826,4.2676225,1.4992418
1315,4.2715473,-0.0010704189,4.2701254,-1.5004878,4.2711673,1.4992452
1316,4.275093,-0.0010751509,4.273662,-1.5004843,4.274721,1.4992476
1317,4.2786427,-0.0010747277,4.2771854,-1.500485,4.278261,1.4992492
1318,4.2821827,-0.0010771393,4.280726,-1.5004855,4.2817855,1.4992489
1319,4.2857056,-0.0010800639,4.28432,-1.500487,4.2853317,1.4992472
1320,4.2892556,-0.0010867841,4.2878594,-1.5004858,4.2888675,1.4992484
1321,4.2927856,-0.0010907787,4.291382,-1.5004874,4.2924,1.499246
1322,4.2963347,-0.0010891722,4.294928,-1.5004909,4.2959237,1.4992423
1323,4.29985,-0.0010885336,4.2984967,-1.5004934,4.299468,1.4992381
1324,4.3033996,-0.001087972,4.3020396,-1.5004916,4.3030453,1.4992394
1325,4.306939,-0.0010882778,4.305562,-1.5004903,4.306586,1.4992398
1326,4.3105516,-0.0010889699,4.3091083,-1.500488,4.31011,1.4992393
1327,4.314093,-0.0010882256,4.312677,-1.5004889,4.313655,1.4992381
1328,4.317615,-0.0010902423,4.3162184,-1.5004872,4.3172154,1.4992412
1329,4.32116,-0.0010929566,4.3197403,-1.5004872,4.320753,1.4992414
1330,4.3247294,-0.0010936686,4.323283,-1.500489,4.324276,1.4992394
1331,4.3282714,-0.0010934504,4.326857,-1.5004885,4.3278246,1.4992346
1332,4.331791,-0.0010974573,4.3303957,-1.5004916,4.331365,1.4992328
1333,4.335339,-0.0011021128,4.3339205,-1.5004953,4.334909,1.4992402
1334,4.3388934,-0.0011084004,4.337465,-1.500502,4.3384304,1.4992446
1335,4.3424387,-0.0011033155,4.341027,-1.5005014,4.3419766,1.4992499
1336,4.3459573,-0.0011029431,4.3445673,-1.500504,4.345522,1.4992512
1337,4.3495083,-0.0011032057,4.348093,-1.5005065,4.3490667,1.4992557
1338,4.353061,-0.00110616,4.351638,-1.5005121,4.352589,1.499257
1339,4.3566065,-0.0011044642,4.35519,-1.5005103,4.3561378,1.4992604
1340,4.3601265,-0.00110791,4.3587284,-1.5005122,4.3596864,1.4992613
1341,4.3636737,-0.0011099442,4.362255,-1.5005147,4.3632293,1.4992657
1342,4.367236,-0.0011112468,4.365803,-1.5005208,4.3667502,1.499266
1343,4.370779,-0.0011107792,4.369333,-1.5005238,4.3702974,1.4992677
1344,4.3743014,-0.0011131202,4.3728695,-1.5005233,4.3738475,1.4992687
1345,4.377844,-0.0011173465,4.3763933,-1.5005242,4.3773894,1.4992728
1346,4.3814054,-0.0011182181,4.3799396,-1.5005242,4.380913,1.4992733
1347,4.3849487,-0.0011188192,4.383506,-1.5005226,4.38446,1.4992746
1348,4.388471,-0.001120974,4.387048,-1.500523,4.388009,1.4992756
1349,4.392016,-0.0011248374,4.39057,-1.5005268,4.391553,1.4992791
1350,4.395555,-0.0011257527,4.394114,-1.5005326,4.3950768,1.4992789
1351,4.3990946,-0.0011296764,4.3976784,-1.5005324,4.398625,1.4992781
1352,4.402618,-0.0011361472,4.4012218,-1.5005339,4.402172,1.4992794
1353,4.406165,-0.0011446025,4.404743,-1.5005373,4.405718,1.4992825
1354,4.4097147,-0.001148223,4.4082904,-1.5005409,4.4092402,1.4992814
1355,4.413256,-0.0011451718,4.41185,-1.5005393,4.412787,1.4992801
1356,4.416779,-0.0011443219,4.415393,-1.5005431,4.4163437,1.4992807
1357,4.4203267,-0.0011422088,4.418916,-1.5005469,4.41989,1.4992841
1358,4.4238696,-0.001143984,4.422463,-1.5005538,4.4234114,1.4992856
1359,4.4274144,-0.0011401081,4.426013,-1.5005543,4.426957,1.4992883
1360,4.4309344,-0.0011393363,4.429556,-1.5005516,4.430515,1.4992886
1361,4.434482,-0.001137715,4.4330773,-1.500551,4.4340596,1.4992923
1362,4.4380403,-0.001139058,4.436627,-1.5005512,4.437583,1.4992934
1363,4.4415846,-0.0011380056,4.4401712,-1.5005506,4.4411287,1.4992964
1364,4.445106,-0.0011393423,4.4437156,-1.5005475,4.444685,1.4992986
1365,4.4486527,-0.0011402277,4.4472365,-1.50055,4.448229,1.4993005
1366,4.4522233,-0.0011403714,4.4507856,-1.5005515,4.451751,1.499301
1367,4.4557667,-0.0011418212,4.4543314,-1.5005517,4.455297,1.4992992
1368,4.4592867,-0.0011458971,4.457874,-1.5005502,4.4588447,1.4993013
1369,4.4628334,-0.0011518998,4.4613996,-1.5005519,4.4623895,1.4993025
1370,4.466394,-0.0011543068,4.4649444,-1.5005552,4.4659123,1.4993025
1371,4.4699373,-0.0011523162,4.4685,-1.500555,4.469462,1.4993045
1372,4.4734597,-0.001152557,4.472045,-1.5005546,4.473022,1.4993061
1373,4.477006,-0.0011510788,4.475567,-1.500557,4.476564,1.4993069
1374,4.480566,-0.0011526697,4.479117,-1.5005602,4.480086,1.4993055
1375,4.4841084,-0.0011514983,4.482656,-1.5005603,4.4836345,1.4993019
1376,4.487631,-0.0011534968,4.4862003,-1.5005587,4.487187,1.4993016
1377,4.4911757,-0.0011558576,4.489722,-1.5005606,4.4907317,1.4993062
1378,4.4947457,-0.0011562953,4.4932675,-1.5005641,4.4942527,1.4993091
1379,4.498287,-0.0011587696,4.49681,-1.5005661,4.4978,1.4993151
1380,4.501807,-0.0011649779,4.5003552,-1.5005628,4.5013466,1.499316
1381,4.5053544,-0.0011712637,4.503876,-1.5005622,4.5048914,1.499322
1382,4.508911,-0.0011745187,4.507421,-1.5005616,4.508414,1.4993256
1383,4.5124545,-0.0011708044,4.510984,-1.5005597,4.511962,1.4993304
1384,4.5159774,-0.001170517,4.5145273,-1.5005599,4.515518,1.4993306
1385,4.519525,-0.0011690006,4.5180516,-1.5005625,4.519065,1.4993368
1386,4.523072,-0.0011699424,4.521596,-1.5005678,4.5225844,1.4993392
1387,4.5266156,-0.0011666791,4.525154,-1.5005678,4.526133,1.499345
1388,4.5301375,-0.0011669492,4.5286984,-1.5005654,4.5296936,1.4993463
1389,4.5336847,-0.0011652089,4.53222,-1.5005655,4.5332384,1.4993513
1390,4.5372295,-0.0011659401,4.5357666,-1.5005661,4.536759,1.4993516
1391,4.5407763,-0.0011662111,4.5393023,-1.5005661,4.5403066,1.4993532
1392,4.5442963,-0.001169301,4.5428376,-1.5005689,4.5438833,1.4993558
